ticker_b3,modelo,n_obs,media_z,sd_z,assimetria,curtose,lb_z_stat,lb_z_pvalor,lb_z2_stat,lb_z2_pvalor,jb_stat,jb_pvalor
HBOR3,m2,156,0.03995655858366517,0.9315638453295307,0.03917209690025186,3.1502683240194433,5.72863897154742,0.8375232447822178,5.331722268007731,0.8679461972763897,0.1866694823881114,0.9108885373405152
HBRE3,m1,156,-0.00951051670208557,0.9808371566012263,0.35506751718028023,3.031509156381999,6.965299453205194,0.7287167878374355,6.1981004602131975,0.7983540833607868,3.2843498607541686,0.193558607665976
HBRE3,m2,156,0.005498175910859178,0.9978799940431153,0.32443967385680905,2.806707775938759,7.748048671164548,0.6534318740994396,6.438615055520756,0.7771657510846414,2.979640896516646,0.22541312522535972
HBSA3,m1,156,-0.009561907822169867,0.998588662650094,0.2797557721959976,3.838410141827066,12.083179622733326,0.27952818111659594,7.059717256040487,0.719795509829771,6.603900772471574,0.03681130108552655
HBSA3,m2,156,-0.005252951136516812,0.9940709972534663,0.12925074152190436,3.445300269601977,14.824312084559457,0.1385996142732231,8.712032554608454,0.5596333896669676,1.7232497544823686,0.4224750542001937
HBTS5,m1,156,0.09184146863551941,1.1019125012246496,-0.1094693759566903,4.7973552187902255,6.5211634194118915,0.7697438107295637,4.0397849858382955,0.9455343612356308,21.309729737412013,2.358582012418342e-5
HBTS5,m2,156,0.048459353395624835,1.0723251687885804,-0.17536124536399475,5.094378231377598,6.659413357156124,0.7571594671857216,4.64838326862933,0.9133959997218518,29.311271870210174,4.316564001793921e-7
HETA4,m1,156,4.904753472502863e-4,1.069192126760524,-0.20338902429938835,7.041670914212897,12.364791357815728,0.2613838683710663,8.006617840720505,0.6281904822434147,107.25371903750633,0
HETA4,m2,156,-0.014552880230567406,1.0604459538318616,0.03460540358099708,7.194640695392501,11.786566035679582,0.2995948296489941,7.576467330811288,0.6701297680996905,114.39870454526063,0
HOOT4,m1,156,0.09925812722952185,1.032534795988972,2.2550012308847607,12.397763279246712,2.2695189101475606,0.9938260059009077,5.585717977010093,0.8487864834010754,706.2774995765129,0
HOOT4,m2,156,0.09952297337939198,1.0321170767507268,2.265282602653153,12.451303163166838,2.299898253312161,0.993482103208833,5.5186591538494385,0.8539542454014297,714.0454916505269,0
HYPE3,m1,156,0.013821377235315369,0.9824453833212909,0.16914263476014643,4.826565608783094,11.448205212981065,0.3236804611318791,4.6320970916262425,0.9143620598473303,22.430062503963235,1.3470192831932515e-5
HYPE3,m2,156,0.002154100817822816,0.9817032976965996,0.2831682032378641,4.253941610495959,10.115953414512209,0.4303799159409253,4.075118590359765,0.9438946190172223,12.305192170914763,0.002127950252294064
INEP3,m1,156,-0.009142597457964334,1.0012782070310349,0.5343232608258891,7.34952380129471,8.509398593396234,0.5792072150465886,2.98426473000576,0.9817919419623786,130.3923574607395,0
INEP3,m2,156,0.00613826829089999,0.9996552985144564,0.5265433698033232,5.660196470936283,8.195567263715477,0.6097407750772895,4.839903370616154,0.9016127002450279,53.206640143261836,2.794653397586444e-12
INEP4,m1,156,-0.009459143265832125,1.0037699915995066,0.14730000746725824,4.291371193715114,7.9993579813192275,0.6288996497519607,10.860535680468237,0.3684863737379891,11.403786736918,0.0033396363056081846
INEP4,m2,156,0.024797389597447327,1.0056972662231805,0.19255397946682118,5.437157994199966,7.0499330773415965,0.7207227072748733,11.85773943369776,0.29469033045409154,39.57230698672444,2.5525996871778034e-9
IRBR3,m1,156,0.024185202808449126,1.0080108038674556,1.2569284076741505,9.15505135332785,7.326809529597414,0.6942737318279824,1.2987817533186368,0.9994373850764778,287.32686612614475,0
IRBR3,m2,156,-9.418741383393795e-4,0.9647778451156885,0.8688126372149984,5.907971916640855,7.887192637673024,0.6398548718000153,2.9635147069927568,0.982269676778756,74.59167470501374,1.1102230246251565e-16
ISAE3,m1,156,-0.0014238328976990352,0.9999098194357817,0.3650477786596487,3.7845624856575886,8.49359545426715,0.5807393143079113,14.376159586604558,0.15651476959763655,7.465755808670837,0.023923886013522022
ISAE3,m2,156,0.009755341192629635,1.0006722106282462,0.1945961071293866,3.267402513131561,7.948539091646458,0.6338636729420126,12.677842133146155,0.24224586021205552,1.4493354438466899,0.48448552613140117
ISAE4,m1,156,0.02253347905222551,0.9967429212019738,0.20598456057631712,2.948969716944742,10.521978750819896,0.39595069379196657,9.020071198045061,0.5301998111202701,1.120097202717828,0.5711813029867011
ISAE4,m2,156,0.023166009257125742,0.9970351447635921,0.20644402183249796,2.9472704083453545,10.497962007961048,0.3979429608630527,9.044106925976998,0.5279228521415485,1.1261701518442262,0.5694495560225947
ITSA3,m1,156,-0.005354583652397859,0.9971157599284629,0.124058276563744,3.6271310904108547,7.6341839001771685,0.6645201804548149,6.64390458874685,0.7585803106977148,2.9565589852225185,0.2280296778223001
ITSA3,m2,156,0.018179670262621756,0.9998356048844582,-0.035401144727718166,3.089028260554158,6.7585742811778715,0.7480234848846595,5.4342811066604755,0.8603465935590796,0.084103469901298,0.9588201747748957
ITSA4,m1,156,0.013162256394197496,0.9933867157963464,-0.11225965343916663,3.5628513667791424,8.388358040487338,0.5909589128679423,5.970413299725958,0.8177428322658207,2.3868687716007932,0.3031782429708383
ITSA4,m2,156,-0.017080761584686497,0.9762490585121204,0.1146826844869586,3.2705052380250716,6.82882378258362,0.7415001871180906,6.3515480651463845,0.7849137774514925,0.817580115843022,0.6644537144739944
ITUB3,m1,156,0.01045061133936865,1.0589981055556041,0.19567877041149684,2.612730548596743,17.412449453518608,0.06572134179830358,10.217049596381747,0.42166171567452326,1.9703992928698102,0.37336467856825484
ITUB3,m2,156,0.010510556197072708,1.0073845108455548,0.07102354156602898,2.9647391495663107,11.734175872700312,0.30324102842027123,7.22700244273106,0.7038548012546741,0.13923455909761318,0.9327507343842711
ITUB4,m1,156,-0.00993025799784423,1.0010265129476692,-0.012521336813596271,3.71619993136446,8.349306157075029,0.5947579174767659,6.985571770008147,0.7268063613425111,3.3382016017275657,0.1884164133648184
ITUB4,m2,156,-0.0059353810437014435,1.0055684124700313,0.015044573284641266,3.389048434949368,7.913339375417956,0.6373015744744641,6.080711469862227,0.8084372223002416,0.9897162696058343,0.60965739032753
JFEN3,m1,156,0.005836315003404614,0.9990920772269657,1.118681846156511,8.23830468417785,8.189119215386018,0.6103699260138206,3.5040205082155187,0.9669616900203448,210.89660966374117,0
JFEN3,m2,156,0.0015250487174476577,0.9994582464691975,1.0992104092400858,8.070361323183768,7.874207917263871,0.6411226932827132,3.520004162108034,0.966414780382729,198.5205172779717,0
JHSF3,m1,156,0.00831170455111761,1.0131512594378262,-0.1564360638622217,3.683812580505084,3.3521261833820737,0.9718823983113314,7.814428053979957,0.6469576582629922,3.67567598816498,0.15916116176734074
JHSF3,m2,156,0.005506187662791202,1.0120595644687376,-0.09658213554151104,3.77092668285873,3.481489937024172,0.9677231415040712,7.435853197780237,0.683755884019724,4.105662508782899,0.12837093780967135
JSLG3,m1,156,0.025014383288913106,1.0053122458715213,-0.05764923648264611,3.8238495554390837,13.829943135756086,0.18089070373010552,7.025668050841937,0.7230195305858405,4.49814188112448,0.10549719220801246
JSLG3,m2,156,0.030573321162850983,1.0047563921875529,-0.08693480081105803,3.820949279403622,14.001061022977343,0.17294321684087732,6.926369377352903,0.732377375719273,4.577224325190139,0.10140710080693538
KEPL3,m1,156,-0.01587441631548386,1.0044035156811304,-0.08774086716630815,4.009920858306666,20.635498334267407,0.023783627159309484,3.108668120642049,0.9787497318984748,6.829770864327139,0.03288017349607153
KEPL3,m2,156,-3.074750984099858e-4,1.0223413198273148,-0.23213862742346195,5.288368882637468,15.580288802172634,0.11229404835225132,4.985541317097205,0.8921417754700469,35.43920583054573,2.0159243607764665e-8
KLBN11,m1,156,5.520098926268945e-4,0.9984372186185277,0.1452380286915184,3.049339607357887,10.66325134022453,0.3843483736315225,12.938908536327459,0.22710760023998244,0.5642697889856538,0.7541719440292323
KLBN11,m2,156,0.010960064619712901,1.0003335872700563,0.06994509269572467,3.0340339877462763,10.006308351335127,0.4399400048364541,14.668275895863346,0.14463206188876676,0.1347292458899904,0.9348542698678151
KLBN3,m1,156,-0.05180975743170574,1.0303561969844337,-0.045340446156994244,3.1736973332695197,11.789372696949359,0.2994003564531442,15.665366334588018,0.10962077130526071,0.24955962080272462,0.8826912406181961
