semana,preco_abertura,preco_fechamento,volume_total,n_preços,rv,ret_semanal,ticker_yf,ticker_b3,svi_zeros_pct,svi,svi_diff,svi_log_dev,svi_exp_dev
2026-01-16,12.685858726501465,12.12445068359375,126320900.0,5,0.0018071310120832,-0.040594429325873,CPLE3.SA,CPLE3,1.1194,68,-7.0,0.3220834991691137,1.3800000000000006
2026-01-23,12.085053443908691,13.316211700439451,90507300.0,5,0.0026221395887486,0.0937580864356298,CPLE3.SA,CPLE3,1.1194,69,1.0,0.16251892949777513,1.1764705882352944
2026-01-30,13.385156631469728,12.98133659362793,131514600.0,5,0.0013186091041934,-0.0254695384975265,CPLE3.SA,CPLE3,1.1194,82,13.0,0.22918586577017308,1.2575757575757585
2026-02-06,12.991185188293455,13.198019981384276,83553600.0,5,0.0016387521515787,0.0165541376412098,CPLE3.SA,CPLE3,1.1194,70,-12.0,0.0431721718652085,1.0441176470588234
2026-02-13,13.51319694519043,13.759428977966309,111228000.0,5,0.0012854938548769,0.0416575160190873,CPLE3.SA,CPLE3,1.1194,62,-8.0,-0.09819202617921352,0.9064748201438851
2026-02-20,13.867770195007324,14.281439781188965,64035200.0,3,0.0004941993001687,0.037236443892377,CPLE3.SA,CPLE3,1.1194,35,-27.0,-0.6578078141146362,0.5179856115107915
2026-02-27,14.182947158813477,14.439027786254885,201405500.0,5,0.0014919327054478,0.0109740265342054,CPLE3.SA,CPLE3,1.1194,65,30.0,-0.05167201054432091,0.9496402877697842
2026-03-06,14.507972717285156,14.232192993164062,98161500.0,5,0.0027992004697615,-0.0144282925957871,CPLE3.SA,CPLE3,1.1194,65,0.0,-0.05167201054432091,0.9496402877697842
2026-03-13,14.31098747253418,13.877619743347168,107908800.0,5,0.0019981414561373,-0.025229058639191,CPLE3.SA,CPLE3,1.1194,52,-13.0,-0.24183568432636227,0.7851851851851852
2026-03-20,14.182947158813477,14.606465339660645,169590000.0,5,0.0054920101859758,0.0511868100355734,CPLE3.SA,CPLE3,1.1194,64,12.0,-0.015267472130788384,0.9848484848484849
2021-04-02,43.29364013671875,42.220245361328125,61200.0,4,0.000825202402815,-0.016807068622602,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2021-04-09,41.49748992919922,41.28281021118164,82000.0,5,0.0013452344241486,-0.0224536582210598,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2021-04-16,41.43309020996094,42.92868423461914,48900.0,5,0.0003857818704095,0.0390940370005607,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2021-04-23,43.09326934814453,42.93584060668945,36800.0,4,3.070120495446247e-05,0.0001666898431013,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2021-04-30,42.93584060668945,42.957305908203125,96600.0,5,0.0017713935749995,0.0004998140790385,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2021-05-07,41.61198425292969,48.6534538269043,117000.0,5,0.0090062048226749,0.1245160628707307,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2021-05-14,49.01125717163086,49.734012603759766,72800.0,5,0.0007868081670497,0.0219662577899422,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2021-05-21,50.09181594848633,50.09181594848633,55600.0,5,0.000232247511579,0.0071685831645986,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2021-05-28,50.34226608276367,51.00778198242188,43600.0,5,0.0001501549294944,0.018120568549184,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2021-06-04,51.34411239624024,54.47699737548828,49200.0,4,0.0014247159372315,0.0658003370946561,CRPG5.SA,CRPG5,75.7463,39,39.0,3.6888794541139363,40.0
2021-06-11,58.087703704833984,61.8350715637207,71400.0,5,0.0054289908753295,0.1266921584576522,CRPG5.SA,CRPG5,75.7463,43,4.0,3.784189633918261,43.99999999999999
2021-06-18,62.11790466308594,61.6339111328125,113800.0,5,0.0028613196326018,-0.0032584800571474,CRPG5.SA,CRPG5,75.7463,0,-43.0,0.0,1.0
2021-06-25,58.8744010925293,63.20148468017578,127400.0,5,0.0056713577617112,0.0251155681820538,CRPG5.SA,CRPG5,75.7463,48,48.0,3.8918202981106265,48.99999999999999
2021-07-02,63.894981384277344,69.51513671875,226300.0,5,0.0033501580540306,0.0952167307195353,CRPG5.SA,CRPG5,75.7463,0,-48.0,0.0,1.0
2021-07-09,68.46044158935547,68.92279052734375,133900.0,4,0.0005826857919977,-0.0085576231618282,CRPG5.SA,CRPG5,75.7463,52,52.0,3.970291913552122,53.00000000000001
2021-07-16,70.07137298583984,78.84075927734375,146600.0,5,0.003873964795062,0.1344432126392717,CRPG5.SA,CRPG5,75.7463,62,10.0,1.12270984024717,3.0731707317073167
2021-07-23,78.2967300415039,77.61300659179688,178300.0,5,0.0025693652187202,-0.0156950889856988,CRPG5.SA,CRPG5,75.7463,48,-14.0,0.15415067982725805,1.1666666666666663
2021-07-30,75.92208862304688,77.17926025390625,266900.0,5,0.0057256335567892,-0.0056042524859247,CRPG5.SA,CRPG5,75.7463,0,-48.0,-3.8394523125933104,0.021505376344086027
2021-08-06,77.98059844970703,80.50227355957031,168000.0,5,0.0005788111840888,0.042154655624548,CRPG5.SA,CRPG5,75.7463,36,36.0,-0.2285343999490861,0.7956989247311829
2021-08-13,80.86250305175781,81.2374496459961,240100.0,5,0.0096787094756667,0.0090909163816078,CRPG5.SA,CRPG5,75.7463,41,5.0,-0.023530497410193973,0.9767441860465118
2021-08-20,75.73094940185547,72.04769897460938,278900.0,5,0.0154797074427675,-0.1200479579556296,CRPG5.SA,CRPG5,75.7463,44,3.0,-0.011049836186585171,0.9890109890109888
2021-08-27,72.81228637695312,79.45096588134766,196800.0,5,0.0024826377362528,0.0978116645780154,CRPG5.SA,CRPG5,75.7463,40,-4.0,-0.059188871390330355,0.9425287356321842
2021-09-03,80.86250305175781,71.503662109375,159400.0,5,0.0076182902054302,-0.1053913833044288,CRPG5.SA,CRPG5,75.7463,0,-40.0,-3.7727609380946383,0.02298850574712644
2021-09-10,72.41529083251953,66.90142059326172,183000.0,4,0.0048236283216607,-0.0665284652146506,CRPG5.SA,CRPG5,75.7463,0,0.0,-3.7256934272366524,0.02409638554216868
2021-09-17,66.90142059326172,66.16624450683594,133100.0,5,0.0016287492771679,-0.0110497702971848,CRPG5.SA,CRPG5,75.7463,0,0.0,-3.6635616461296463,0.025641025641025644
2021-09-24,61.37287521362305,64.69589233398438,127400.0,5,0.0074369948091889,-0.0224727195808127,CRPG5.SA,CRPG5,75.7463,44,44.0,0.8622235106038794,2.368421052631579
2021-10-01,65.43106842041016,57.70431900024414,274400.0,5,0.0112495683329064,-0.1143656882053669,CRPG5.SA,CRPG5,75.7463,46,2.0,0.18658595558041213,1.205128205128205
2021-10-08,58.54977798461914,66.16624450683594,117500.0,5,0.0082388561389849,0.13683840778618,CRPG5.SA,CRPG5,75.7463,40,-6.0,-0.012121360532344472,0.987951807228916
2021-10-15,72.7755126953125,78.24527740478516,152800.0,4,0.0135985455083622,0.1676780437550145,CRPG5.SA,CRPG5,75.7463,55,15.0,0.3117796240308417,1.3658536585365857
2021-10-22,83.7026596069336,74.13002014160156,294500.0,5,0.0215770374233676,-0.0540278945693906,CRPG5.SA,CRPG5,75.7463,42,-13.0,0.047628048989254435,1.0487804878048779
2021-10-29,79.34601593017578,67.25505828857422,192700.0,5,0.0172954688749995,-0.0973283485347439,CRPG5.SA,CRPG5,75.7463,35,-7.0,-0.1541506798272585,0.857142857142857
2021-11-05,64.63958740234375,63.71295928955078,164600.0,4,0.0034273915444533,-0.0541042474177198,CRPG5.SA,CRPG5,75.7463,0,-35.0,-3.7376696182833684,0.023809523809523808
2021-11-12,59.78974914550781,60.26052474975586,176400.0,5,0.0222956982293337,-0.0557107426641807,CRPG5.SA,CRPG5,75.7463,0,0.0,-3.7376696182833684,0.023809523809523808
2021-11-19,55.18650817871094,47.9229621887207,213400.0,4,0.0265890945892274,-0.2290824745712228,CRPG5.SA,CRPG5,75.7463,0,0.0,-3.7376696182833684,0.023809523809523808
2021-11-26,48.528263092041016,43.11796951293945,144100.0,5,0.020784900999849,-0.1056549309127417,CRPG5.SA,CRPG5,75.7463,32,32.0,-0.1541506798272585,0.857142857142857
2021-12-03,41.62340927124024,51.4052848815918,181100.0,5,0.0453813104660526,0.1758011496091853,CRPG5.SA,CRPG5,75.7463,50,18.0,0.39086630868701144,1.478260869565217
2021-12-10,51.59210586547852,50.81493377685547,82700.0,5,0.0021974418967728,-0.0115507025151674,CRPG5.SA,CRPG5,75.7463,0,-50.0,-3.5409593240373143,0.028985507246376805
2021-12-17,48.602989196777344,50.239532470703125,66800.0,5,0.003493335290322,-0.0113880671693729,CRPG5.SA,CRPG5,75.7463,0,0.0,-2.833213344056216,0.0588235294117647
2021-12-24,48.72255706787109,50.38188934326172,44600.0,4,0.0032863892726128,0.0028295558733432,CRPG5.SA,CRPG5,75.7463,46,46.0,3.8501476017100584,46.99999999999999
2021-12-31,51.8503532409668,52.183406829833984,82600.0,4,0.0032263082208128,0.03513279545949,CRPG5.SA,CRPG5,75.7463,0,-46.0,0.0,1.0
2022-01-07,50.92688751220703,42.39617538452149,94100.0,5,0.0220510946789886,-0.2077064125578316,CRPG5.SA,CRPG5,75.7463,42,42.0,3.7612001156935624,43.0
2022-01-14,40.867164611816406,47.67961883544922,51700.0,5,0.0125835595784662,0.1174458735280683,CRPG5.SA,CRPG5,75.7463,35,-7.0,0.7503055943998937,2.117647058823529
2022-01-21,47.98239517211914,43.85707092285156,81200.0,5,0.0049271038071758,-0.0835680701672076,CRPG5.SA,CRPG5,75.7463,0,-35.0,-3.5409593240373143,0.028985507246376805
2022-01-28,41.63167190551758,43.062286376953125,67300.0,5,0.0066721997903012,-0.0182883703408157,CRPG5.SA,CRPG5,75.7463,0,0.0,-2.917770732084279,0.054054054054054064
2022-02-04,46.93024444580078,45.6056022644043,57200.0,5,0.0104092605538968,0.0573829776554538,CRPG5.SA,CRPG5,75.7463,32,32.0,3.4965075614664802,33.0
2022-02-11,44.50804138183594,41.926876068115234,50700.0,5,0.0019048924182054,-0.0841035107455572,CRPG5.SA,CRPG5,75.7463,32,0.0,0.6632942174102641,1.941176470588235
2022-02-18,41.972293853759766,44.65185928344727,37200.0,5,0.0028534142833619,0.062968892838094,CRPG5.SA,CRPG5,75.7463,31,-1.0,-0.030771658666753687,0.9696969696969697
2022-02-25,41.63923645019531,40.867164611816406,57400.0,5,0.0071893578780971,-0.088569028353917,CRPG5.SA,CRPG5,75.7463,38,7.0,0.18232155679395445,1.1999999999999997
2022-03-04,41.8587532043457,39.42898178100586,22900.0,3,0.002458995889616,-0.0358257952912713,CRPG5.SA,CRPG5,75.7463,0,-38.0,-3.4965075614664802,0.030303030303030304
2022-03-11,37.6426010131836,37.52906036376953,21600.0,5,0.0049342469415528,-0.0493855482000544,CRPG5.SA,CRPG5,75.7463,32,32.0,0.015267472130788384,1.0153846153846153
2022-03-18,36.25740051269531,39.95126724243164,39000.0,5,0.0075843183548147,0.0625448165239696,CRPG5.SA,CRPG5,75.7463,49,17.0,0.4307829160924541,1.5384615384615383
2022-03-25,40.04209518432617,38.07405090332031,44800.0,5,0.0009085576745683,-0.0481274209806579,CRPG5.SA,CRPG5,75.7463,42,-7.0,0.26469255422708216,1.303030303030303
2022-04-01,38.90668869018555,40.79903793334961,46100.0,5,0.0042877590298671,0.0691255296269261,CRPG5.SA,CRPG5,75.7463,0,-42.0,-3.4965075614664802,0.030303030303030304
2022-04-08,42.62326049804688,42.676246643066406,42000.0,5,0.0087363001819093,0.0449839796779905,CRPG5.SA,CRPG5,75.7463,23,23.0,-0.3184537311185345,0.7272727272727274
2022-04-15,44.09172439575195,43.902488708496094,36100.0,4,0.0010818883834594,0.0283285281276981,CRPG5.SA,CRPG5,75.7463,0,-23.0,-3.481240089335692,0.030769230769230767
2022-04-22,43.7208251953125,41.32889175415039,14900.0,4,0.0016216586047319,-0.0604091952707578,CRPG5.SA,CRPG5,75.7463,0,0.0,-3.349904087274605,0.03508771929824561
2022-04-29,39.79987716674805,36.76454925537109,64200.0,5,0.0047950773162617,-0.1170277681848679,CRPG5.SA,CRPG5,75.7463,25,25.0,0.7323678937132265,2.0799999999999996
2022-05-06,36.31795501708984,35.65184783935547,24600.0,5,0.0022586854237297,-0.0307330670991776,CRPG5.SA,CRPG5,75.7463,0,-25.0,-3.2188758248682006,0.04000000000000001
2022-05-13,32.53325653076172,31.79145812988281,102400.0,5,0.0173759796805901,-0.1146033368824683,CRPG5.SA,CRPG5,75.7463,45,45.0,1.3029127521808395,3.6799999999999997
2022-05-20,29.03619766235352,28.67589569091797,79900.0,5,0.0166922700910182,-0.1031407429561526,CRPG5.SA,CRPG5,75.7463,43,-2.0,1.2584609896100054,3.5199999999999987
2022-05-27,28.89759635925293,30.006103515625,25500.0,5,0.0019455387331505,0.0453439130103325,CRPG5.SA,CRPG5,75.7463,0,-43.0,-2.5257286443082556,0.07999999999999999
2022-06-03,29.287487030029297,30.34247589111328,33400.0,5,0.0018035828955836,0.0111477639499761,CRPG5.SA,CRPG5,75.7463,0,0.0,-2.5257286443082556,0.07999999999999999
2022-06-10,29.814979553222656,28.798208236694336,39400.0,5,0.0069949724813242,-0.0522354042368544,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2022-06-17,27.59796714782715,26.21424865722656,28300.0,4,0.0037058957571868,-0.0940100663853325,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2022-06-24,25.99254608154297,25.22805976867676,19800.0,5,0.0019646736021381,-0.0383462468784201,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2022-07-01,24.402416229248047,22.78170394897461,45900.0,5,0.0066227632425559,-0.1019991024990917,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2022-07-08,23.05691719055176,24.18835830688477,16500.0,5,0.0067176064482758,0.059913700276347,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2022-07-15,24.150135040283203,22.560001373291016,28600.0,5,0.0023165265219759,-0.0696929682136774,CRPG5.SA,CRPG5,75.7463,26,26.0,3.295836866004329,27.0
2022-07-22,22.59822654724121,23.546188354492188,32700.0,5,0.0047081523297198,0.0427854665476473,CRPG5.SA,CRPG5,75.7463,0,-26.0,0.0,1.0
2022-07-29,23.83669662475586,24.463573455810547,47300.0,5,0.0022817836202899,0.0382212593978187,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2022-08-05,23.04927444458008,23.24039459228516,35800.0,5,0.0045868253400126,-0.0512933025945913,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2022-08-12,23.614992141723636,23.316843032836918,46100.0,5,0.003409411928278,0.003284065514191,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2022-08-19,23.57676887512207,23.40858268737793,39800.0,5,0.0017241630566474,0.0039267602598862,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2022-08-26,22.89637756347656,22.529420852661133,47200.0,5,0.0006768284897665,-0.038280688121463,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2022-09-02,22.22362899780273,21.55852508544922,87600.0,5,0.0018310245044515,-0.0440507145712389,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2022-09-09,21.55852508544922,21.038673400878903,42700.0,4,0.0003889775635934,-0.0244089993422678,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2022-09-16,20.931644439697266,20.75581359863281,45800.0,5,0.0004136290208969,-0.0135359537291184,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2022-09-23,20.404150009155277,20.45766258239746,67600.0,5,0.0026683304252983,-0.0144688701509113,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2022-09-30,20.37356948852539,20.335346221923828,47400.0,5,0.0025056162359274,-0.0059969455862261,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2022-10-07,20.5646915435791,20.64113998413086,75700.0,5,0.0020593665509718,0.0149256057510174,CRPG5.SA,CRPG5,75.7463,29,29.0,3.4011973816621555,30.000000000000004
2022-10-14,20.24360656738281,20.25889778137207,34300.0,4,0.0007437462341319,-0.0186920772203364,CRPG5.SA,CRPG5,75.7463,0,-29.0,0.0,1.0
2022-10-21,20.297121047973636,20.182449340820312,25900.0,5,0.0004350629447864,-0.0037807114279439,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2022-10-28,19.983678817749023,20.113645553588867,25600.0,5,0.0016322183389151,-0.0034149142379909,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2022-11-04,20.64113998413086,20.679363250732425,29000.0,4,0.0010252973162421,0.0277377905914926,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2022-11-11,19.64730834960937,19.800203323364254,103000.0,5,0.004528805674631,-0.0434440520781042,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2022-11-18,19.234485626220703,26.076641082763672,178100.0,4,0.10739753983778,0.2753477294205801,CRPG5.SA,CRPG5,75.7463,100,100.0,4.61512051684126,101.00000000000003
2022-11-25,28.461841583251957,23.67341423034668,226600.0,5,0.0407329395879832,-0.0966872798630675,CRPG5.SA,CRPG5,75.7463,95,-5.0,4.564348191467836,95.99999999999999
2022-12-02,23.993093490600582,24.45100975036621,75500.0,5,0.009670430574312,0.0323188575895445,CRPG5.SA,CRPG5,75.7463,25,-70.0,3.258096538021482,26.000000000000004
2022-12-09,24.96076393127441,24.278209686279297,119700.0,5,0.0008398790613659,-0.0070922863288957,CRPG5.SA,CRPG5,75.7463,0,-25.0,0.0,1.0
2022-12-16,24.19181251525879,22.723020553588867,43500.0,5,0.0039902171562256,-0.0662006954054942,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2022-12-23,21.77263069152832,23.059982299804688,24700.0,5,0.00413483484006,0.0147202153520559,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2022-12-30,23.70797348022461,25.047164916992188,22700.0,4,0.0021672074687617,0.0826618968902287,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2023-01-06,25.003963470458984,25.31500244140625,9900.0,5,0.0041180921638626,0.0106365577034622,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2023-01-13,24.43373107910156,24.278209686279297,33100.0,5,0.0092001678132973,-0.0418179745402526,CRPG5.SA,CRPG5,75.7463,32,32.0,3.4965075614664802,33.0
2023-01-20,23.34509658813477,25.047164916992188,17600.0,5,0.0032970409482412,0.0311814168367905,CRPG5.SA,CRPG5,75.7463,0,-32.0,0.0,1.0
2023-01-27,23.975811004638672,23.448774337768555,38900.0,5,0.0030481833059708,-0.0659424176792962,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2023-02-03,23.457416534423828,23.068618774414062,35700.0,5,0.0010439188088774,-0.0163450271569284,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2023-02-10,22.524303436279297,22.766223907470703,23900.0,5,0.0029277470892496,-0.0131951692990314,CRPG5.SA,CRPG5,75.7463,31,31.0,3.4657359027997265,32.0
2023-02-17,22.74030113220215,21.435670852661133,32000.0,5,0.0018009238599262,-0.0602216333956454,CRPG5.SA,CRPG5,75.7463,0,-31.0,0.0,1.0
2023-02-24,21.59119033813477,22.75758171081543,18400.0,3,0.001811638025082,0.0598419552627777,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2023-03-03,21.97134780883789,23.50061798095703,33700.0,5,0.0052935533437959,0.0321283659749787,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2023-03-10,23.5783748626709,22.46382522583008,17800.0,5,0.0029794369842356,-0.0451204702424061,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2023-03-17,21.340633392333984,21.444311141967773,58200.0,5,0.0049176640964564,-0.0464468522522693,CRPG5.SA,CRPG5,75.7463,26,26.0,3.295836866004329,27.0
2023-03-24,21.13327407836914,22.904460906982425,55200.0,5,0.0078558671602175,0.0658722956491183,CRPG5.SA,CRPG5,75.7463,37,11.0,3.6375861597263857,37.99999999999999
2023-03-31,23.068618774414062,23.32781791687012,32300.0,5,0.0006169316884869,0.0183148594282021,CRPG5.SA,CRPG5,75.7463,0,-37.0,0.0,1.0
2023-04-07,23.198219299316406,24.45100975036621,16300.0,4,0.0012830180198268,0.0470249632026059,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2023-04-14,26.26539421081543,26.032115936279297,37100.0,5,0.0055509801616182,0.0626594904214652,CRPG5.SA,CRPG5,75.7463,36,36.0,3.6109179126442243,36.99999999999999
2023-04-21,26.69739151000977,26.02347755432129,42100.0,4,0.0010476789261229,-0.0003318906368385,CRPG5.SA,CRPG5,75.7463,0,-36.0,0.0,1.0
2023-04-28,26.35179328918457,27.647783279418945,33500.0,5,0.0078683619016319,0.0605464405920108,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2023-05-05,26.39499282836914,27.12938690185547,18500.0,4,0.0045153971324975,-0.0189280261436955,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2023-05-12,28.494497299194336,27.212106704711918,47900.0,5,0.0045341621980766,0.0030444458279735,CRPG5.SA,CRPG5,75.7463,42,42.0,3.7612001156935624,43.0
2023-05-19,26.360340118408203,27.327449798583984,30100.0,5,0.0018050471062832,0.0042297104424275,CRPG5.SA,CRPG5,75.7463,29,-13.0,3.4011973816621555,30.000000000000004
2023-05-26,27.700096130371094,32.384803771972656,51300.0,5,0.0080226343019602,0.1697976092357831,CRPG5.SA,CRPG5,75.7463,29,0.0,3.4011973816621555,30.000000000000004
2023-06-02,34.23916244506836,34.95783996582031,37900.0,5,0.0059294804246148,0.0764534696130747,CRPG5.SA,CRPG5,75.7463,28,-1.0,0.6264558060612733,1.8709677419354842
2023-06-09,35.71200942993164,36.918678283691406,30200.0,4,0.0009717954428355,0.0545748465233844,CRPG5.SA,CRPG5,75.7463,61,33.0,0.7427441216993174,2.101694915254237
2023-06-16,37.04289245605469,37.032691955566406,34800.0,5,0.0014465012595062,0.0030834793687115,CRPG5.SA,CRPG5,75.7463,29,-32.0,0.016807118316381153,1.0169491525423728
2023-06-23,35.585872650146484,36.24982833862305,31800.0,5,0.0019108858882698,-0.0213664430926893,CRPG5.SA,CRPG5,75.7463,40,11.0,0.3123746850421525,1.3666666666666667
2023-06-30,35.6750602722168,36.96332550048828,28400.0,5,0.0011543110671667,0.0194915725852674,CRPG5.SA,CRPG5,75.7463,30,-10.0,0.03278982282299081,1.0333333333333332
2023-07-07,36.14081954956055,36.339012145996094,29500.0,5,0.002883144167419,-0.0170343394444178,CRPG5.SA,CRPG5,75.7463,47,17.0,0.4534743272945252,1.573770491803279
2023-07-14,36.75522232055664,38.53897476196289,27300.0,5,0.0013261124846306,0.058778181767277,CRPG5.SA,CRPG5,75.7463,34,-13.0,0.13762137787604756,1.147540983606557
2023-07-21,40.610111236572266,43.54339218139648,72900.0,5,0.0233757793713737,0.1220879016008454,CRPG5.SA,CRPG5,75.7463,59,25.0,0.5978370007556202,1.8181818181818177
2023-07-28,43.20645904541016,43.315467834472656,26900.0,5,0.0019541484974368,-0.0052481662787201,CRPG5.SA,CRPG5,75.7463,34,-25.0,-0.08223809823697215,0.9210526315789473
2023-08-04,43.60285186767578,43.147003173828125,36400.0,5,0.0002539425406071,-0.0038968322756014,CRPG5.SA,CRPG5,75.7463,34,0.0,-0.08223809823697215,0.9210526315789473
2023-08-11,41.62090301513672,38.15249633789063,78400.0,5,0.0113916338707933,-0.1230217733610646,CRPG5.SA,CRPG5,75.7463,0,-34.0,-3.5553480614894135,0.028571428571428577
2023-08-18,36.58675384521485,35.03092575073242,72800.0,5,0.0075228047980982,-0.0853599261677015,CRPG5.SA,CRPG5,75.7463,0,0.0,-3.5553480614894135,0.028571428571428577
2023-08-25,36.76512908935547,34.19850540161133,16100.0,5,0.0052875709848489,-0.0240493228227535,CRPG5.SA,CRPG5,75.7463,0,0.0,-3.5553480614894135,0.028571428571428577
2023-09-01,35.110206604003906,39.3416633605957,24100.0,5,0.0057117657129767,0.1401021523230488,CRPG5.SA,CRPG5,75.7463,30,30.0,-0.12136085700426724,0.8857142857142859
2023-09-08,44.09833908081055,39.64886474609375,29800.0,4,0.0169630506143565,0.007778222064991,CRPG5.SA,CRPG5,75.7463,38,8.0,0.16705408466316607,1.1818181818181817
2023-09-15,39.87678909301758,44.534366607666016,34100.0,5,0.018762003371773,0.116198858638836,CRPG5.SA,CRPG5,75.7463,0,-38.0,-3.4965075614664802,0.030303030303030304
2023-09-22,44.494728088378906,47.31900405883789,26200.0,5,0.0029567900506423,0.0606508175162971,CRPG5.SA,CRPG5,75.7463,35,35.0,0.8109302162163288,2.25
2023-09-29,47.02171325683594,48.48835372924805,19300.0,5,0.0036157405043203,0.0244116478644139,CRPG5.SA,CRPG5,75.7463,0,-35.0,-2.772588722239781,0.0625
2023-10-06,46.77396774291992,43.11727142333984,26900.0,5,0.0066369239122257,-0.1173999938948688,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2023-10-13,41.12541580200195,41.75963973999024,10600.0,4,0.0030901440442017,-0.0319933292978302,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2023-10-20,41.04613494873047,40.31281661987305,8600.0,5,0.0024342268384916,-0.0352608679596951,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2023-10-27,41.63080978393555,41.60108184814453,10000.0,5,0.0013107099530061,0.0314567242325478,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2023-11-03,41.60108184814453,40.9371337890625,10500.0,4,0.0022057504828692,-0.0160886051493097,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2023-11-10,40.92721939086914,39.09392166137695,26300.0,5,0.0008711889623047,-0.0460705690687922,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2023-11-17,38.816444396972656,37.042606353759766,30100.0,4,0.0009786991447179,-0.0538982254513262,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2023-11-24,37.756103515625,36.81468200683594,26200.0,5,0.0015357268052162,-0.006172040039106,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2023-12-01,37.06242370605469,36.67594146728516,12200.0,5,0.0002383077903505,-0.0037757389396954,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2023-12-08,36.55702590942383,36.66603469848633,20200.0,5,0.0007147302485371,-0.0002701527659054,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2023-12-15,36.62639236450195,36.96332550048828,12800.0,5,0.0003066606144192,0.0080753769085317,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
2023-12-22,36.62639236450195,37.01287460327149,12200.0,5,0.0005858412377575,0.0013395959815031,CRPG5.SA,CRPG5,75.7463,49,49.0,3.912023005428146,49.99999999999999
2023-12-29,36.96332550048828,37.41917419433594,12700.0,3,0.0001520293912902,0.01091743766847,CRPG5.SA,CRPG5,75.7463,0,-49.0,0.0,1.0
2024-01-05,36.86423110961914,36.66603469848633,14700.0,4,0.0002587255263164,-0.0203324105585047,CRPG5.SA,CRPG5,75.7463,38,38.0,3.6635616461296463,38.99999999999999
2024-01-12,37.141700744628906,36.4975700378418,8300.0,5,0.0004045713625417,-0.0046051574133721,CRPG5.SA,CRPG5,75.7463,0,-38.0,0.0,1.0
2024-01-19,36.358829498291016,36.25973510742188,17800.0,5,0.0001272437855328,-0.0065377841327455,CRPG5.SA,CRPG5,75.7463,0,0.0,0.0,1.0
